,Lot Area,Year Built,Year Remod/Add,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Mo Sold,Yr Sold,Outdoor Liv Area,SalePrice
1005,8012,1980,1980,923,0.0,0.0,2,0,2,1,5,5,2010,80,143000
1006,16226,1998,1999,2452,0.0,0.0,2,1,4,1,9,5,2007,258,267000
1007,10899,1964,1964,1224,0.0,0.0,2,0,2,2,8,4,2007,0,103000
1008,4500,1998,1998,1337,1.0,0.0,2,0,2,1,5,3,2006,199,153500
1009,16647,1975,1981,1701,1.0,0.0,2,0,3,1,6,1,2007,0,171000
1010,8707,1924,1950,1669,0.0,0.0,1,1,4,1,9,5,2006,0,107000
1011,8300,1968,1968,952,1.0,0.0,1,0,3,1,5,8,2007,0,128500
1012,9770,1957,1957,922,1.0,0.0,1,0,2,1,5,4,2007,34,116000
1013,17400,1977,1977,1126,1.0,0.0,2,0,3,1,5,5,2006,336,160000
1014,5070,1992,1992,1280,0.0,0.0,2,0,2,1,5,8,2008,226,180000
1015,7920,1970,2002,914,0.0,0.0,1,0,3,1,5,10,2007,120,133000
1016,7020,1997,1997,1368,2.0,0.0,2,0,2,2,8,11,2006,48,215000
1017,7500,1942,1950,1494,0.0,0.0,1,0,3,1,7,11,2009,224,177500
1018,10612,2006,2006,1534,0.0,0.0,2,0,3,1,7,1,2007,214,215000
1019,6120,1938,1950,1582,0.0,0.0,2,0,3,1,6,2,2009,189,150000
1020,12376,1990,1990,3222,1.0,0.0,3,0,5,1,11,5,2010,367,320000
1021,10004,1964,1964,1516,0.0,0.0,1,1,3,1,6,2,2009,152,167000
1022,8250,1935,1950,1032,0.0,0.0,1,0,2,1,6,6,2006,0,125000
1023,12205,1949,1992,1588,0.0,0.0,2,0,5,1,6,12,2008,0,65000
1024,11175,2007,2007,1316,0.0,0.0,2,0,3,1,6,10,2007,20,200141
1025,9965,2007,2007,1528,0.0,0.0,3,2,3,1,6,9,2007,228,235876
1026,8660,1900,1993,2168,0.0,0.0,2,0,5,1,11,12,2009,627,123000
1027,12375,1951,1951,1422,1.0,0.0,1,0,3,1,7,6,2006,0,137500
1028,8070,1994,1995,990,1.0,0.0,1,0,3,1,5,8,2007,0,123600
1029,8658,1965,1965,1324,0.0,0.0,2,0,3,1,6,12,2006,138,160000
1030,8063,2000,2000,1690,0.0,0.0,2,1,3,1,7,11,2007,148,181000
1031,8235,1955,1995,825,1.0,0.0,1,0,2,1,4,6,2008,190,125000
1032,11700,1968,1968,1556,0.0,0.0,1,1,4,1,8,5,2009,0,154000
1033,12961,1993,1994,1797,1.0,0.0,2,1,3,1,7,3,2010,474,231000
1034,8450,1968,1968,1056,1.0,0.0,1,0,3,1,6,7,2010,85,142000
1035,22950,1892,1993,3608,0.0,0.0,2,1,4,1,12,6,2006,670,475000
1036,5748,2005,2006,1778,2.0,0.0,2,0,2,1,5,2,2006,329,375000
1037,10500,1971,1971,864,0.0,0.0,1,0,3,1,5,4,2010,0,115000
1038,7500,2004,2005,1221,1.0,0.0,2,0,2,1,6,10,2009,113,185000
1039,10042,1920,1995,865,1.0,0.0,1,0,2,1,4,8,2007,0,108500
1040,2544,2005,2005,1223,0.0,0.0,2,1,2,1,4,7,2006,166,147400
1041,3768,1999,1999,1452,1.0,0.0,2,1,3,1,6,9,2009,34,156000
1042,10320,1915,1978,1308,0.0,0.0,2,0,2,1,6,4,2008,0,120000
1043,9734,2004,2004,1374,0.0,0.0,2,1,3,1,7,5,2009,0,167000
1044,3182,2005,2006,1504,0.0,0.0,2,0,2,1,7,5,2008,176,191000
1045,8872,1997,1997,1384,0.0,0.0,2,1,3,1,7,3,2007,0,161500
1046,12198,1955,1975,1411,0.0,0.0,1,0,3,1,7,6,2007,360,130000
1047,8480,1963,1963,970,1.0,0.0,1,0,2,1,5,7,2007,216,132500
1048,10200,1970,1970,904,0.0,0.0,1,0,3,1,5,6,2008,143,144000
1049,9555,1979,1979,2233,0.0,0.0,2,1,5,2,11,2,2007,0,141000
1050,7200,1972,2006,875,0.0,0.0,1,0,3,1,5,10,2007,352,117000
1051,6780,1935,1982,754,1.0,0.0,1,0,2,1,5,6,2006,53,84500
1053,9100,1965,1965,925,0.0,1.0,1,0,2,1,5,7,2009,0,117500
1054,9600,1940,1950,1308,1.0,0.0,1,1,2,1,7,6,2009,70,160000
1055,14175,1956,1998,1375,1.0,0.0,1,0,3,1,6,12,2007,0,187000
1056,14277,2003,2003,2385,1.0,0.0,2,1,3,1,7,1,2007,420,350000
1057,9000,1974,1974,1792,0.0,0.0,2,2,4,2,8,6,2008,45,133000
1058,13693,2007,2007,2464,1.0,0.0,2,1,4,1,9,8,2008,436,417500
1059,3635,2007,2007,1569,0.0,1.0,2,0,1,1,7,5,2009,163,175900
1060,10933,2009,2009,1680,1.0,0.0,1,1,1,1,8,7,2009,209,323262
1061,8450,2003,2003,1337,1.0,0.0,2,0,3,1,6,10,2007,39,185000
1062,8550,1934,1950,816,1.0,0.0,1,0,2,1,4,7,2006,228,129800
1063,12182,2005,2005,1541,0.0,0.0,2,0,3,1,7,5,2010,70,220000
1064,6120,1935,1995,1573,0.0,0.0,1,0,3,1,6,7,2009,120,133000
1065,10800,1949,1996,1461,0.0,0.0,2,0,4,1,6,8,2009,204,133500
1066,12760,1976,1976,2048,0.0,0.0,3,0,5,2,9,3,2010,0,170000
1067,7655,1993,1994,1642,0.0,0.0,2,1,3,1,7,7,2007,374,168000
1068,10560,1922,1994,1470,0.0,0.0,1,1,2,1,6,6,2010,0,140750
1069,7500,1999,2003,2299,0.0,0.0,3,1,5,1,7,8,2007,218,204000
1070,9505,2001,2001,2035,0.0,0.0,2,1,3,1,8,5,2010,192,222500
1071,10205,1962,1962,999,1.0,0.0,1,0,3,1,6,5,2006,222,134500
1072,4379,2004,2004,1378,1.0,0.0,2,0,2,1,6,7,2007,216,214000
1073,7800,1939,1950,1118,1.0,0.0,1,0,3,1,5,5,2006,271,119900
1074,12108,1955,1955,1440,0.0,0.0,2,0,4,2,8,9,2008,0,118000
1075,7000,1960,2002,1134,0.0,0.0,1,0,2,1,6,4,2007,16,135000
1076,13053,1923,2000,1848,0.0,0.0,1,1,4,1,8,6,2008,220,207000
1077,8400,1925,1950,1694,0.0,0.0,2,0,4,1,7,6,2008,342,136500
1078,6000,1954,2000,901,0.0,0.0,1,0,2,1,4,8,2008,0,107900
1079,6240,1938,1950,1409,1.0,0.0,1,1,3,1,6,3,2007,225,126000
1081,12474,2007,2008,2332,1.0,0.0,2,1,3,1,9,8,2008,330,426000
1082,9600,1950,2007,1113,0.0,0.0,1,0,3,1,5,7,2009,80,147000
1083,8574,1916,2000,1232,0.0,0.0,1,0,3,1,6,10,2009,0,147500
1084,14418,2007,2007,1950,1.0,0.0,2,0,2,1,7,5,2008,363,383000
1085,10400,1988,1988,1872,0.0,1.0,2,0,3,1,6,6,2006,236,241500
1086,15564,1914,1995,1264,0.0,0.0,1,0,3,1,6,1,2008,424,147500
1087,13543,2005,2005,2500,0.0,0.0,3,1,5,1,9,7,2008,224,355000
1088,6130,1924,1950,784,1.0,0.0,1,0,2,1,5,5,2008,0,109500
1089,5925,1940,1950,612,0.0,0.0,1,0,1,1,4,10,2009,0,45000
1090,24090,1940,1950,2403,0.0,0.0,2,0,4,1,10,6,2010,56,244400
1091,9600,1953,1953,1644,1.0,0.0,1,0,3,1,7,10,2009,110,167000
1092,8158,2002,2002,1729,0.0,0.0,2,1,3,1,7,8,2007,449,200000
1093,5220,1936,1950,879,0.0,0.0,1,0,2,1,4,1,2006,108,80000
1094,8172,1955,1990,864,1.0,0.0,1,0,2,1,5,4,2006,0,115000
1095,9000,1956,1956,1196,1.0,0.0,1,0,2,1,6,5,2008,44,139000
1096,7844,1978,1978,1400,0.0,0.0,1,1,3,1,6,3,2006,0,149500
1097,9084,1940,1950,1510,1.0,0.0,1,0,4,1,7,10,2009,120,108000
1098,10800,1900,2000,1294,0.0,0.0,2,0,3,2,7,8,2008,334,106250
1099,8556,2006,2006,1240,0.0,0.0,2,0,2,1,5,5,2007,233,194000
1100,9100,1962,1962,988,1.0,0.0,1,0,3,1,6,7,2006,0,129500
1101,8668,1968,1968,1560,0.0,0.0,2,0,4,2,8,5,2007,0,126000
1102,11767,1950,1950,1368,1.0,0.0,1,0,3,1,6,6,2009,41,120000
1103,8400,2004,2005,1484,1.0,0.0,2,0,3,1,7,5,2010,35,213000
1104,3874,1980,1980,1226,1.0,0.0,1,0,1,1,4,7,2006,211,190000
1105,8076,1993,1994,1169,0.0,1.0,2,0,3,1,6,7,2006,170,183500
1106,10090,1963,1999,1651,0.0,1.0,2,0,4,1,6,10,2007,671,172000
1107,8877,1938,1958,816,1.0,0.0,1,0,2,1,3,5,2009,0,100000
1108,11058,2007,2007,1564,0.0,0.0,2,0,3,1,6,2,2008,24,218836
1109,10800,1905,2000,1912,0.0,0.0,2,0,3,2,7,4,2008,25,163000
1110,10936,2006,2006,1525,0.0,0.0,2,1,3,1,6,4,2007,118,206580
1111,8461,2005,2006,1456,0.0,0.0,2,1,3,1,8,7,2006,24,163990
1112,7518,1910,2004,1330,0.0,0.0,1,0,3,1,7,7,2006,72,116500
1113,8010,2002,2003,1720,0.0,0.0,2,1,3,1,7,7,2008,186,188000
1114,10050,1966,1966,1280,0.0,1.0,2,0,3,1,6,6,2007,180,175000
1115,4740,1988,1988,1179,1.0,0.0,2,0,2,1,5,10,2007,243,182000
1116,6978,1926,1980,960,0.0,0.0,1,0,2,1,5,4,2007,0,103000
1117,11400,2001,2002,2633,1.0,0.0,2,1,2,1,8,3,2007,454,466500
1118,9240,1959,1998,988,1.0,0.0,2,0,3,1,6,6,2009,156,149500
1119,2304,1978,1978,1055,0.0,0.0,2,0,2,1,4,4,2007,140,142500
1120,7223,1926,1950,1422,0.0,0.0,1,0,3,1,6,4,2007,0,136500
1121,3612,1993,1994,1320,0.0,0.0,2,1,3,1,5,6,2006,48,137000
1122,12680,1988,1988,1688,1.0,0.0,2,0,2,1,6,6,2008,189,226500
1123,10176,1990,1990,1341,1.0,0.0,1,1,2,1,5,2,2010,192,171500
1124,10780,1976,1976,954,0.0,0.0,1,0,3,1,6,7,2006,0,132500
1125,8544,1949,1950,1040,0.0,0.0,2,0,2,2,6,5,2006,0,87500
1126,10646,2001,2001,1789,1.0,0.0,2,1,3,1,7,6,2008,0,223000
1127,8400,1962,2005,1537,1.0,0.0,1,1,3,1,7,7,2008,36,174000
1128,15428,1951,1991,884,1.0,0.0,1,0,2,1,4,6,2006,195,142000
1129,11216,2006,2006,1489,0.0,0.0,2,0,3,1,7,6,2006,140,232600
1130,10140,1974,1999,1309,1.0,0.0,1,1,3,1,5,1,2006,265,181000
1131,3964,1973,1973,2521,1.0,0.0,2,1,5,1,10,6,2006,748,151400
1132,11428,2006,2006,1634,0.0,0.0,2,0,3,1,7,5,2007,44,250000
1133,10421,1988,1988,1714,0.0,0.0,2,1,3,1,7,3,2010,294,196500
1134,13500,1879,1987,2454,0.0,0.0,2,0,3,1,8,2,2007,148,185000
1135,9000,1969,1969,1216,1.0,0.0,1,0,3,1,5,8,2009,0,113000
1136,8089,2007,2007,1419,1.0,0.0,2,0,2,1,7,10,2007,140,392000
1137,9400,1975,1975,980,0.0,2.0,2,0,4,0,4,10,2006,0,127500
1138,2117,2000,2000,1573,0.0,0.0,2,1,3,1,4,9,2007,32,177000
1139,10625,2004,2004,2443,0.0,0.0,2,1,4,1,9,6,2007,320,265000
1140,8413,1998,1998,2362,1.0,0.0,2,1,3,1,8,6,2007,291,312500
1141,13500,1893,2000,2775,0.0,0.0,3,1,3,1,9,7,2008,607,325000
1142,15676,1980,1980,2014,1.0,0.0,2,0,2,1,6,4,2009,462,275000
1143,9950,1995,1995,2520,0.0,0.0,2,1,4,1,9,6,2007,338,290000
1144,15410,1974,2002,1494,1.0,0.0,2,0,3,1,7,4,2010,296,169000
1145,6000,1921,1950,616,0.0,0.0,1,0,2,1,4,6,2006,0,89000
1146,8402,1998,1998,1465,0.0,0.0,2,1,3,1,7,5,2010,75,180400
1147,10655,2003,2004,1629,1.0,0.0,2,0,3,1,7,10,2009,0,284000
1148,10150,1958,1958,912,0.0,0.0,1,0,2,1,5,7,2007,0,114500
1149,10084,2005,2006,1552,0.0,0.0,2,0,3,1,7,7,2006,164,212900
1150,16285,2001,2002,1430,0.0,0.0,2,0,3,1,6,6,2009,33,187100
1151,3230,1999,1999,1458,0.0,0.0,2,1,2,1,5,6,2007,32,176000
1152,21579,1968,1968,1488,0.0,1.0,2,0,3,1,7,9,2007,0,215000
1153,8320,2004,2004,1582,0.0,0.0,2,1,3,1,6,9,2008,45,185900
1154,6960,1970,1970,864,0.0,0.0,1,0,3,1,5,11,2009,96,120500
1155,21930,2005,2005,1838,0.0,0.0,2,1,4,1,7,7,2006,140,192140
1156,6600,1982,2008,816,0.0,1.0,1,0,3,1,5,10,2008,0,130500
1157,8405,1945,1950,1529,0.0,0.0,2,0,4,1,9,4,2009,92,98000
1158,11778,2008,2008,2276,1.0,0.0,2,0,3,1,7,6,2008,255,475000
1159,8967,1920,1950,1077,0.0,0.0,1,0,2,1,6,11,2007,0,67000
1160,10562,2007,2007,2161,1.0,0.0,1,1,3,1,8,11,2007,298,325624
1161,12864,2002,2002,1409,1.0,0.0,1,1,1,1,4,7,2007,289,245000
1162,13695,2004,2004,1114,1.0,0.0,1,1,3,1,6,6,2008,102,159000
1163,10289,1965,1965,1073,1.0,0.0,1,1,3,1,6,6,2007,0,156000
1164,15431,2008,2008,2402,1.0,0.0,2,0,2,1,10,4,2009,242,555000
1165,11120,1984,1984,1232,0.0,0.0,2,0,3,1,6,6,2008,0,162500
1166,9069,1993,1993,1440,2.0,0.0,2,0,2,2,8,4,2006,288,224500
1168,7875,2003,2003,1509,0.0,0.0,2,1,3,1,8,7,2006,75,180000
1169,6600,1982,2005,845,0.0,0.0,1,0,3,1,6,7,2008,0,134500
1170,13682,2006,2006,2945,0.0,0.0,3,1,3,1,10,10,2006,192,438780
1171,9150,1962,1962,1431,0.0,1.0,1,0,3,1,6,12,2008,174,165000
1172,7150,1967,1967,892,0.0,0.0,1,0,3,1,5,7,2009,0,100000
1173,12285,1960,1960,1329,0.0,0.0,1,1,3,1,5,8,2009,0,176000
1174,17920,1955,1974,1779,1.0,0.0,1,1,3,1,6,7,2006,730,170000
1175,3684,2007,2007,1555,0.0,0.0,2,0,2,1,7,6,2009,163,174000
1176,7006,1925,1950,1236,1.0,0.0,2,0,3,1,6,8,2008,0,127000
1177,8390,1999,1999,1651,0.0,0.0,2,1,3,1,7,5,2008,103,185900
1178,5784,1938,1996,886,0.0,0.0,1,0,2,1,4,12,2009,164,91300
1179,9135,2003,2003,1700,1.0,0.0,2,0,3,1,7,5,2006,215,200000
1180,10496,1949,1950,1846,0.0,0.0,2,0,3,1,7,1,2007,0,143000
1181,13650,1958,1958,1920,1.0,0.0,2,0,4,1,8,7,2006,0,172500
1182,8308,1963,1963,1088,0.0,0.0,1,0,2,1,4,6,2007,0,110000
1183,9450,1957,1957,1362,1.0,0.0,1,0,3,1,6,5,2009,0,140000
1184,9317,2006,2006,1314,0.0,0.0,2,0,3,1,6,3,2007,22,176432
1185,7153,1991,1991,1294,1.0,0.0,2,0,3,1,6,6,2008,163,179200
1186,8814,2005,2007,1274,1.0,0.0,2,0,3,1,6,1,2007,362,203000
1187,9849,2007,2007,1689,0.0,0.0,2,0,3,1,7,6,2007,56,248328
1188,14463,2008,2008,1641,1.0,0.0,2,0,3,1,7,1,2009,95,316500
1189,5190,1948,1950,1079,0.0,0.0,1,0,2,1,5,1,2008,135,125600
1190,9750,1959,1959,984,1.0,0.0,1,0,2,1,5,6,2008,0,110000
1191,6000,1920,1950,960,0.0,0.0,1,0,2,1,5,7,2007,0,108500
1192,8712,1952,1952,1044,0.0,0.0,1,0,2,1,4,6,2010,0,55993
1193,11851,1948,2009,1633,0.0,0.0,1,0,3,1,7,6,2010,100,129000
1194,13811,1987,1987,1137,1.0,0.0,2,0,2,1,5,7,2006,125,176000
1195,10143,1963,1963,1380,0.0,0.0,1,1,3,1,6,6,2009,216,154000
1196,18265,1986,1986,1256,0.0,0.0,2,0,3,1,6,3,2008,282,180000
1197,4224,1976,1976,1142,1.0,0.0,1,1,3,1,6,8,2007,626,134000
1198,12615,1950,2001,2158,1.0,0.0,2,0,4,1,7,6,2007,29,243000
1199,14536,2002,2003,1629,1.0,0.0,2,0,3,1,9,11,2007,252,270000
1200,9187,1983,1983,1080,0.0,0.0,1,1,3,1,5,6,2007,120,134000
1201,9900,1993,1993,2646,1.0,0.0,2,1,4,1,9,4,2009,400,260000
1202,8333,2006,2006,1491,0.0,0.0,2,1,3,1,7,5,2007,130,168675
1203,10147,1994,1994,1694,0.0,0.0,2,1,3,1,7,3,2007,320,160000
1204,5914,1890,1996,1080,0.0,0.0,1,0,3,1,5,9,2008,165,95000
1205,11646,2005,2006,1422,0.0,0.0,2,1,3,1,7,7,2009,64,173000
1206,7200,2006,2006,1301,1.0,0.0,2,0,2,1,5,8,2006,337,187750
1207,20544,1986,1991,2093,0.0,0.0,2,1,3,1,7,11,2008,427,215000
1208,9981,1967,1967,1073,0.0,0.0,1,0,3,1,6,3,2008,90,120000
1209,8251,2005,2006,1506,1.0,0.0,2,0,3,1,7,4,2007,227,249000
1210,10140,1967,1967,1334,1.0,0.0,2,0,3,1,7,4,2006,284,164500
1211,8239,1986,1986,1295,0.0,0.0,2,0,2,1,5,11,2006,0,230000
1212,5700,1929,1990,1344,1.0,0.0,1,1,3,1,6,9,2007,0,140000
1213,7200,1952,1952,732,1.0,0.0,1,0,2,1,4,9,2009,68,118900
1214,9178,2008,2008,1468,0.0,0.0,2,0,3,1,6,6,2009,334,239900
1215,4043,1975,1975,1069,0.0,1.0,2,0,2,1,4,7,2006,280,146300
1216,4224,1975,1975,1040,0.0,0.0,1,0,3,1,6,6,2008,100,124000
1217,11235,1963,1963,999,1.0,0.0,1,0,3,1,6,3,2007,216,130000
1218,8450,2000,2001,1349,0.0,0.0,2,0,3,1,6,12,2007,175,179000
1219,11851,1990,1990,1442,0.0,0.0,2,0,3,1,5,5,2009,34,180500
1220,4608,1945,1950,747,0.0,0.0,1,0,2,1,4,6,2010,0,80000
1221,9262,2008,2009,1578,0.0,0.0,2,0,3,1,7,5,2009,36,287090
1222,12702,1956,1956,882,0.0,0.0,1,0,2,1,4,12,2008,45,97000
1223,2938,2002,2002,1511,1.0,0.0,2,0,2,1,5,5,2006,160,246990
1224,18160,1964,1964,1128,1.0,0.0,1,0,3,1,6,3,2007,108,154204
1225,11355,1958,2001,1312,0.0,0.0,1,1,3,1,6,4,2008,304,186000
1226,1680,1972,1972,1302,0.0,0.0,2,1,3,1,6,12,2008,0,111750
1227,14300,2003,2004,2696,1.0,0.0,2,1,3,1,10,6,2010,370,500000
1228,10616,2007,2007,1356,0.0,0.0,2,1,3,1,6,3,2008,124,177439
1229,11308,2008,2008,2184,1.0,0.0,2,1,3,1,10,7,2009,102,335000
1230,10480,1976,1976,1964,0.0,0.0,2,1,4,1,8,9,2008,69,205000
1231,5118,1990,1990,1321,1.0,0.0,1,0,1,1,4,8,2007,64,212000
1232,3811,2004,2005,1646,1.0,1.0,2,0,2,1,5,5,2010,336,246000
1233,10825,1983,1983,1260,1.0,0.0,2,0,3,1,6,7,2008,152,181900
1234,5500,1929,2001,1316,1.0,0.0,1,0,3,1,6,4,2010,0,130000
1235,9600,1910,2002,1432,0.0,0.0,2,0,2,1,7,5,2007,270,132000
1236,9317,1994,2001,1958,1.0,0.0,2,1,3,1,7,7,2007,295,220000
1237,11838,2001,2001,1788,0.0,0.0,2,0,3,1,7,6,2009,353,236500
1238,8004,2009,2009,1935,1.0,0.0,2,1,3,1,8,12,2009,150,263435
1239,6876,1938,1958,1969,0.0,0.0,2,0,4,1,9,11,2008,34,141000
1240,8396,2003,2003,1986,0.0,0.0,2,1,4,1,9,5,2008,168,213000
1241,9803,2009,2010,1214,0.0,0.0,2,0,2,1,6,1,2010,25,179781
1242,6240,2006,2007,1342,1.0,0.0,2,0,2,1,6,6,2008,35,234250
1243,15498,1976,1976,2898,1.0,0.0,2,0,2,1,10,5,2008,72,287000
1244,12891,2002,2002,2004,1.0,0.0,2,1,4,1,8,7,2009,48,257500
1245,6180,1926,1950,986,0.0,0.0,1,0,2,1,5,5,2007,128,102000
1246,7449,1930,1950,1108,0.0,0.0,1,0,3,1,6,6,2007,0,139400
1247,10410,1915,1950,1214,0.0,0.0,1,0,3,1,6,1,2006,216,105000
1248,15865,1970,1970,2217,1.0,0.0,2,0,4,1,8,10,2007,512,268000
1249,19690,1966,1966,2201,0.0,0.0,2,0,4,1,8,8,2006,822,274970
1250,3182,2005,2006,1220,0.0,0.0,2,0,2,1,5,8,2009,116,180000
1251,9600,1928,2005,1378,0.0,0.0,2,0,3,1,7,10,2008,0,161000
1252,11100,1946,2006,930,0.0,0.0,1,0,2,1,6,4,2010,0,84900
1253,13587,1958,1958,988,1.0,0.0,1,0,2,1,5,4,2010,0,119000
1254,11447,2005,2006,1964,1.0,0.0,2,1,3,1,7,6,2008,265,370000
1255,7242,2005,2006,1270,0.0,0.0,2,0,2,1,6,7,2007,96,175900
1256,7018,1979,1979,2240,0.0,0.0,2,0,6,2,12,6,2009,154,142953
1257,9466,1994,1995,1494,1.0,0.0,1,1,1,1,5,5,2007,247,279700
1258,8400,1957,1957,1364,0.0,0.0,1,1,3,1,6,3,2006,60,132000
1259,11050,2000,2000,2153,1.0,0.0,2,1,3,1,8,5,2009,395,313000
1260,11040,1920,1950,1336,0.0,0.0,1,1,3,1,7,9,2006,47,108000
1261,6931,2003,2004,1656,0.0,0.0,2,1,3,1,7,7,2008,306,165400
1262,12438,1995,1995,1499,0.0,0.0,2,1,3,1,6,8,2006,504,187000
1263,15138,1995,1996,2794,1.0,0.0,2,1,4,1,9,7,2009,146,403000
1264,12046,1976,1976,2030,0.0,0.0,2,1,4,1,8,6,2007,224,195000
1265,9600,1961,1961,1254,1.0,0.0,1,0,3,1,6,5,2007,168,158500
1266,11367,2002,2002,1989,1.0,0.0,2,1,3,1,7,11,2006,259,255000
1268,7150,1966,1966,988,1.0,0.0,1,0,3,1,5,11,2007,0,129250
1269,15602,1959,1997,1801,1.0,0.0,2,0,1,1,6,3,2010,215,289000
1270,10260,1976,1976,1872,0.0,0.0,2,2,4,2,8,11,2008,0,100000
1271,12728,2001,2001,2439,1.0,0.0,2,1,4,1,7,1,2007,305,275000
1272,11690,1999,2000,1764,0.0,0.0,2,1,3,1,7,6,2008,149,207000
1273,9230,1965,1998,1200,1.0,0.0,1,1,1,1,6,10,2006,64,146000
1274,1890,1972,1972,1030,0.0,0.0,1,1,3,1,6,7,2006,0,116000
1275,9375,1997,1998,2034,1.0,0.0,2,1,3,1,8,2,2009,612,219500
1276,3480,2003,2003,1405,0.0,0.0,2,0,2,1,6,11,2009,184,173000
1277,17140,1956,1956,1229,0.0,0.0,1,0,3,1,6,4,2009,0,135000
1278,8749,2003,2003,1932,1.0,0.0,2,1,3,1,7,6,2007,120,213000
1279,11375,1954,1995,1299,0.0,0.0,1,0,3,1,6,10,2007,81,150000
1280,3922,2006,2007,1402,0.0,2.0,0,2,2,1,7,2,2007,136,194201
1281,3182,2005,2006,1504,0.0,0.0,2,0,1,1,7,5,2009,156,181000
1282,9750,1958,1958,1442,0.0,0.0,1,1,4,1,7,4,2007,0,157900
1283,13426,1999,2000,1779,1.0,0.0,2,1,3,1,7,9,2006,315,217000
1284,10574,2005,2006,1953,0.0,0.0,2,1,3,1,9,5,2009,210,252000
1285,8726,2002,2002,1909,0.0,0.0,2,1,4,1,8,9,2006,108,197000
1286,7984,2004,2005,1630,0.0,0.0,2,1,3,1,7,9,2009,168,189500
1287,8248,1918,1950,1250,0.0,1.0,1,1,3,1,7,7,2006,207,116000
1288,9790,1963,1963,1328,1.0,0.0,1,1,3,1,6,6,2010,26,143000
1289,7200,1950,1950,988,0.0,0.0,1,0,3,1,6,5,2007,80,119000
1290,7200,1954,1954,1278,0.0,0.0,1,0,4,1,6,4,2008,0,127500
1291,8125,2005,2005,1716,0.0,0.0,2,1,3,1,7,2,2006,53,200825
1292,8088,1922,1955,498,0.0,0.0,1,0,1,1,3,2,2006,0,35000
1293,12511,1978,1978,2840,0.0,1.0,2,1,4,1,8,12,2008,224,292500
1294,1869,1970,1970,987,0.0,0.0,1,1,2,1,5,9,2008,0,106000
1295,9259,1927,1950,756,0.0,0.0,1,0,2,1,4,6,2010,80,85000
1296,16770,2002,2003,1712,1.0,0.0,2,0,3,1,8,9,2009,401,286500
1297,4043,1977,1977,1069,0.0,0.0,2,0,2,1,4,7,2010,220,127500
1298,9000,2006,2007,1335,0.0,0.0,2,0,3,1,6,6,2007,210,210400
1299,12677,2003,2004,1518,0.0,0.0,1,1,1,1,6,4,2008,325,274000
1300,12852,2007,2007,1780,1.0,0.0,2,1,3,1,6,1,2008,192,264966
1301,10320,1910,1950,1484,0.0,0.0,2,0,3,1,6,9,2007,309,50000
1302,10800,1915,1950,1652,1.0,0.0,2,0,4,1,7,6,2010,0,139000
1303,19522,1990,1990,2503,1.0,0.0,2,1,3,1,7,2,2007,281,300000
1304,13860,1972,1995,2704,1.0,0.0,2,1,4,1,9,7,2009,380,345000
1305,11927,1994,1995,1592,0.0,0.0,2,0,3,1,7,6,2007,155,228000
1306,11950,2003,2003,1394,0.0,0.0,2,1,3,1,7,10,2007,100,165500
1307,9906,1925,1950,1328,0.0,0.0,1,0,3,1,8,9,2006,172,107000
1308,4923,2001,2002,1593,1.0,0.0,1,1,0,1,5,8,2008,344,286000
1309,7879,1920,1950,720,0.0,0.0,1,0,2,1,4,11,2009,523,34900
1310,7800,1964,1964,912,0.0,0.0,1,0,2,1,5,11,2006,0,115000
1311,3196,2003,2003,1456,0.0,0.0,2,0,2,1,7,5,2006,163,215000
1312,9928,1915,1994,1944,0.0,0.0,2,0,3,1,8,6,2009,52,179900
1313,6820,1985,1985,1502,1.0,0.0,1,1,1,1,4,6,2010,194,212000
1314,13128,2005,2005,2064,0.0,0.0,2,1,4,1,7,1,2006,119,250000
1315,6240,1928,1950,1576,0.0,0.0,1,0,3,1,8,8,2006,0,149000
1316,8000,1995,1996,1658,1.0,0.0,2,1,3,1,8,6,2008,308,188000
1317,10410,1930,2001,713,0.0,0.0,1,0,2,1,5,10,2006,75,99800
1318,10800,1890,1998,2554,0.0,0.0,1,1,3,1,8,7,2007,48,159500
1319,13300,2004,2004,1374,1.0,0.0,2,1,3,1,7,6,2010,100,184500
1320,9588,2007,2007,2574,0.0,0.0,2,1,3,1,10,11,2007,148,276000
1321,2308,1976,1976,1548,1.0,0.0,2,1,3,1,7,7,2007,48,155000
1322,13383,1969,2000,1404,0.0,0.0,2,0,3,1,7,3,2009,16,160000
1323,9350,1964,1964,1440,0.0,0.0,1,1,4,1,7,7,2006,32,157500
1324,9892,1994,1995,1803,1.0,1.0,2,1,3,1,6,2,2010,193,285000
1325,8777,1900,2003,2200,2.0,0.0,2,2,4,2,9,9,2008,70,145900
1326,10541,1996,1996,2037,0.0,0.0,2,1,3,1,8,2,2008,133,229000
1327,5940,1946,1950,896,,,1,0,2,1,4,4,2008,0,79000
1328,10284,1925,1993,1281,1.0,0.0,2,0,1,1,6,8,2007,0,128500
1329,9660,1998,1998,1976,1.0,0.0,2,1,3,1,7,2,2006,241,286000
1330,10179,1997,1997,1608,0.0,0.0,2,1,3,1,7,7,2009,282,189500
1331,9533,1953,1953,1210,0.0,0.0,1,1,2,1,7,8,2009,208,102900
